{title: 'New Waterford Girl (1999)', category:'Comedy'},
{title: 'Noah's Arc Principle', category:'Sci'},-Fi
{title: 'Sword and the Sorcerer', category:'Action|Adventure|Fantasy'},
{title: 'Zulu (1964)', category:'Action|Drama|War'},
{title: 'Analyze That (2002)', category:'Comedy'},
{title: 'Empire (2002)', category:'Crime|Drama'},
{title: 'Adaptation (2002)', category:'Comedy|Drama|Romance'},
{title: 'Equilibrium (2002)', category:'Action|Sci'},-Fi|Thriller
{title: 'My Kingdom (2001)', category:'Drama'},
{title: 'It All Starts Today (', category:'Drama'},
{title: 'Medea (1970)', category:'Drama'},
{title: 'Scarlet Diva (2000)', category:'Drama'},
{title: 'Visitor Q (Bizita Q) (2001)', category:'Comedy|Drama|Horror'},
{title: 'Bolero (Les Uns et les Autres) (1981)', category:'Drama|War'},
{title: 'Urgh! A Music War (1981)', category:'Documentary'},
{title: 'Hit the Bank (Vabank) (1981)', category:'Comedy|Crime'},
{title: 'Warning For the Joensson Gang (Varning f', category:'Comedy|Crime'},
{title: 'Vernon', category:'Documentary'},
{title: 'Victory (a.k.a. Escape to Victory) (1981)', category:'Action|Drama|War'},
{title: 'Whose Life Is It Anyway', category:'Drama'},
{title: 'Zoot Suit (1981)', category:'Drama|Musical'},
{title: 'Alone in the Dark (1982)', category:'Horror'},
{title: 'Android (1982)', category:'Sci'},-Fi
{title: 'Ace of Aces (a.k.a. The Super Ace) (L'As des As) (1982)', category:'Adventure|Comedy'},
{title: 'Attack Force Z (a.k.a. The Z Men) (Z', category:'War'},
{title: 'Attila (Attila Flagello di Dio) (1982)', category:'Action'},
{title: 'Author! Author! (1982)', category:'Comedy|Drama'},
{title: 'Barbarosa (1982)', category:'Western'},
{title: 'Beast Within', category:'Horror'},
{title: 'Best Friends (1982)', category:'Comedy|Drama|Romance'},
{title: 'Best Little Whorehouse in Texas', category:'Comedy|Musical'},
{title: 'Border', category:'Drama'},
{title: 'Party 2', category:'Comedy|Romance'},
{title: 'Brimstone and Treacle (1982)', category:'Drama|Thriller'},
{title: 'Britannia Hospital (1982)', category:'Comedy|Drama'},
{title: 'Burden of Dreams (1982)', category:'Documentary'},
{title: 'Cannery Row (1982)', category:'Drama'},
{title: 'Challenge', category:'Action'},
{title: 'Class of 1984 (1982)', category:'Action|Drama|Thriller'},
{title: 'Come Back to the Five and Dime', category:'Drama'},
{title: 'Danton (1983)', category:'Drama'},
{title: 'Deathtrap (1982)', category:'Comedy|Crime|Mystery|Thriller'},
{title: 'Man Who Saves the World', category:'Adventure|Sci'},-Fi
{title: 'Eating Raoul (1982)', category:'Comedy'},
{title: 'Drumline (2002)', category:'Comedy|Drama|Musical|Romance'},
{title: 'Hot Chick', category:'Comedy'},
{title: 'Maid in Manhattan (2002)', category:'Comedy|Romance'},
{title: 'Star Trek', category:'Action|Drama|Sci'},-Fi|Thriller
{title: 'About Schmidt (2002)', category:'Comedy|Drama'},
{title: 'Pellet (El Bola) (2000)', category:'Drama'},
{title: 'Evelyn (2002)', category:'Drama'},
{title: 'Guys', category:'Drama'},
{title: 'Intact (Intacto) (2001)', category:'Thriller'},
{title: 'Jimmy Show', category:'Comedy|Drama'},
{title: 'Morvern Callar (2002)', category:'Drama'},
{title: 'Lord of the Rings', category:'Action|Adventure|Fantasy'},
{title: 'Devils on the Doorstep (Guizi lai le) (2000)', category:'Drama|War'},
{title: '25th Hour (2002)', category:'Crime|Drama'},
{title: 'Antwone Fisher (2002)', category:'Drama'},
{title: 'Gangs of New York (2002)', category:'Crime|Drama'},
{title: 'Two Weeks Notice (2002)', category:'Comedy|Romance'},
{title: 'Wild Thornberrys Movie', category:'Animation|Children|Comedy'},
{title: 'Narc (2002)', category:'Crime|Drama|Thriller'},
{title: 'Bad Influence (1990)', category:'Drama|Thriller'},
{title: 'Blue Steel (1990)', category:'Action|Thriller'},
{title: 'Body of Evidence (1993)', category:'Drama|Thriller'},
{title: 'Children's Hour', category:'Drama'},
{title: 'Company Business (1991)', category:'Action|Comedy'},
{title: 'Duellists', category:'Action|War'},
{title: 'Kiss Before Dying', category:'Film'},-Noir|Mystery
{title: 'Legend of the Lost (1957)', category:'Adventure'},
{title: 'Miami Blues (1990)', category:'Comedy|Crime|Drama'},
{title: 'My Girl 2 (1994)', category:'Comedy|Drama|Romance'},
{title: 'My Girl (1991)', category:'Comedy|Drama|Romance'},
{title: 'My Neighbor Totoro (Tonari no Totoro) (1988)', category:'Animation|Children|Fantasy'},
{title: 'Road to Hong Kong', category:'Comedy'},
{title: 'Running Time (1997)', category:'Crime|Thriller'},
{title: 'Thief of Bagdad', category:'Adventure|Fantasy'},
{title: 'War and Peace (1956)', category:'Drama|Romance|War'},
{title: 'Where Sleeping Dogs Lie (1992)', category:'Crime'},
{title: 'Where's Poppa', category:'Comedy'},
{title: 'Whistle Blower', category:'Thriller'},
{title: 'Attack of the Crab Monsters (1957)', category:'Horror|Sci'},-Fi
{title: 'Black Christmas (1974)', category:'Comedy|Horror|Mystery|Thriller'},
{title: 'Day of the Triffids', category:'Horror|Sci'},-Fi
{title: 'Esther Kahn (2000)', category:'Drama'},
{title: 'Invaders from Mars (1953)', category:'Sci'},-Fi
{title: 'Story of O', category:'Drama|Romance'},
{title: 'Asoka (a.k.a. Ashoka the Great) (2001)', category:'Action|Drama|Romance'},
{title: 'Fat City (1972)', category:'Drama'},
{title: 'Love', category:'Comedy|Crime|Drama'},
{title: 'Quicksilver (1986)', category:'Drama'},
{title: 'Catch Me If You Can (2002)', category:'Crime|Drama'},
{title: 'Pinocchio (2002)', category:'Children|Comedy|Fantasy'},
{title: 'Chicago (2002)', category:'Comedy|Crime|Drama|Musical'},
{title: 'Hours', category:'Drama|Romance'},
{title: 'Max (2002)', category:'Drama'},
{title: 'Nicholas Nickleby (2002)', category:'Adventure|Drama'},
{title: 'Pianist', category:'Drama|War'},
{title: 'Sonny (2002)', category:'Crime|Drama'},
{title: 'Champagne for Caesar (1950)', category:'Comedy'},
{title: 'Doppelganger (1993)', category:'Horror|Thriller'},
{title: 'Heavy Metal 2000 (2000)', category:'Action|Animation|Fantasy'},
{title: 'House on the Edge of the Park', category:'Horror|Thriller'},
{title: 'King of Comedy', category:'Comedy|Drama'},
{title: 'Love Liza (2002)', category:'Drama'},
{title: 'Confessions of a Dangerous Mind (2002)', category:'Action|Comedy|Drama'},
{title: 'Abraham's Valley (Vale Abra', category:'Drama'},
{title: 'Blue Collar Comedy Tour', category:'Comedy|Documentary'},
{title: 'Just Married (2003)', category:'Comedy|Romance'},
{title: 'P.S. Your Cat is Dead (2002)', category:'Comedy'},
{title: 'Son', category:'Drama'},
{title: 'City of Lost Souls', category:'Crime|Drama|Thriller'},
{title: 'Double Whammy (2001)', category:'Action|Comedy|Drama'},
{title: 'Wisegirls (2002)', category:'Crime|Drama'},
{title: 'Guy Thing', category:'Comedy|Romance'},
{title: 'Kangaroo Jack (2003)', category:'Action|Comedy'},
{title: 'National Security (2003)', category:'Action|Comedy'},
{title: 'Big Shot's Funeral (Da Wan) (2001)', category:'Comedy'},
{title: 'City of God (Cidade de Deus) (2002)', category:'Action|Crime|Drama'},
{title: 'Divine Intervention (Yadon ilaheyya) (2002)', category:'Comedy|Drama|Romance|War'},
{title: 'Kira's Reason', category:'Drama'},
{title: 'Above Suspicion (1995)', category:'Thriller'},
{title: 'Alice Adams (1935)', category:'Comedy|Drama'},
{title: 'American Friend', category:'Crime|Drama|Mystery|Thriller'},
{title: 'American Me (1992)', category:'Drama'},
{title: 'Band of Outsiders (Bande ', category:'Comedy|Crime|Drama|Romance'},
{title: 'Breaking Up (1997)', category:'Comedy|Romance'},
{title: 'CB4 ', category:'Comedy'},
{title: 'Deathmaker', category:'Crime|Drama'},
{title: 'Dogfight (1991)', category:'Drama|Romance'},
{title: 'Easy Come', category:'Adventure|Musical'},
{title: 'Fun in Acapulco (1963)', category:'Comedy|Musical'},
{title: 'Girls! Girls! Girls! (1962)', category:'Comedy|Musical'},
{title: 'Imitation of Life (1959)', category:'Drama|Romance'},
{title: 'Little Romance', category:'Comedy|Romance'},
{title: 'Mystery Date (1991)', category:'Comedy'},
{title: 'Paradise', category:'Comedy|Musical'},
{title: 'P', category:'Crime|Drama|Romance'},
{title: 'Secret Admirer (1985)', category:'Comedy|Romance'},
{title: 'Summer Lovers (1982)', category:'Comedy|Drama|Romance'},
{title: 'Tune in Tomorrow... (1990)', category:'Comedy|Romance'},
{title: 'Woman in Red', category:'Comedy|Romance'},
{title: 'Darkness Falls (2003)', category:'Horror|Thriller'},
{title: 'Amen. (2002)', category:'Drama'},
{title: 'Blind Spot', category:'Documentary'},
{title: 'In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002)', category:'Documentary'},
{title: 'Blind Date (1984)', category:'Horror|Thriller'},
{title: 'Bullet (1996)', category:'Crime|Drama'},
{title: 'Claudine (1974)', category:'Drama'},
{title: 'Dead Reckoning (1947)', category:'Drama|Film'},-Noir|Mystery
{title: 'Devil at 4 O'Clock', category:'Drama'},
{title: 'Ethan Frome (1993)', category:'Drama'},
{title: 'Gus (1976)', category:'Children|Comedy'},
{title: 'Harder They Come', category:'Action|Crime|Drama'},
{title: 'Horse in the Gray Flannel Suit', category:'Children|Comedy'},
{title: 'Krush Groove (1985)', category:'Drama|Musical'},
{title: 'Moon', category:'Children|Mystery'},
{title: 'Sugar Hill (1994)', category:'Drama'},
{title: 'Chaos (2001)', category:'Comedy|Crime|Drama'},
{title: 'Biker Boyz (2003)', category:'Action|Crime|Drama'},
{title: 'Final Destination 2 (2003)', category:'Horror|Thriller'},
{title: 'Recruit', category:'Thriller'},
{title: 'Guru', category:'Comedy|Romance'},
{title: 'Kedma (2002)', category:'Drama|War'},
{title: 'Lost In La Mancha (2002)', category:'Documentary'},
{title: 'May (2002)', category:'Drama|Horror'},
{title: 'Harder They Fall', category:'Drama|Film'},-Noir
{title: 'I'm All Right Jack (1959)', category:'Comedy'},
{title: 'Murder by Decree (1979)', category:'Crime|Horror|Mystery|Thriller'},
{title: 'Ordinary Decent Criminal (2000)', category:'Comedy|Crime'},
{title: 'Pursued (1947)', category:'Thriller|Western'},
{title: 'Smallest Show on Earth', category:'Comedy'},
{title: 'Tokyo Decadence (Top', category:'Drama'},
{title: 'Two', category:'Comedy|Crime'},
{title: 'Unfaithful Wife', category:'Drama|Thriller'},
{title: 'Victim (1961)', category:'Crime|Drama'},
{title: 'Endangered Species (1982)', category:'Mystery|Sci'},-Fi|Thriller
{title: 'Simple', category:'Drama'},
{title: 'Enigma (1983)', category:'Drama|Sci'},-Fi
{title: 'Evil Under the Sun (1982)', category:'Crime|Drama|Mystery'},
{title: 'Firefox (1982)', category:'Action|Sci'},-Fi|Thriller
{title: 'Five Days One Summer (1982)', category:'Drama'},
{title: 'Forced Vengeance (1982)', category:'Action|Adventure'},
{title: 'Never Play Clever Again (Le Gendarme et les Gendarmettes) (1982)', category:'Comedy|Crime'},
{title: 'Grey Fox', category:'Romance|Western'},
{title: 'Hammett (1982)', category:'Crime|Mystery'},
{title: 'Honkytonk Man (1982)', category:'Comedy|Drama'},
{title: 'Neil Young', category:'Comedy|Drama'},
{title: 'I', category:'Crime|Drama|Thriller'},
{title: 'If You Could See What I Hear (1982)', category:'Comedy|Drama|Romance'},
{title: 'Jekyll & Hyde... Together Again (1982)', category:'Comedy|Sci'},-Fi
{title: 'J. Gang Meets Dynamite Harry', category:'Comedy|Crime'},
{title: 'Kiss Me Goodbye (1982)', category:'Comedy'},
{title: 'Labyrinth of Passion (Laberinto de Pasiones) (1982)', category:'Comedy'},
{title: 'Last American Virgin', category:'Comedy|Drama'},
{title: 'Last Unicorn', category:'Animation|Children|Fantasy'},
{title: 'Liquid Sky (1982)', category:'Comedy|Sci'},-Fi
{title: 'Dragon Strike (a.k.a. Dragon Lord) (Long Xiao Ye) (1982)', category:'Action'},
{title: 'Making Love (1982)', category:'Drama'},
{title: 'Manhattan Baby (1982)', category:'Horror'},
{title: 'Marathon Family', category:'Comedy'},
{title: 'Megaforce (1982)', category:'Action|Sci'},-Fi
{title: 'Midsummer Night's Sex Comedy', category:'Comedy|Romance'},
{title: 'Missing (1982)', category:'Drama|Mystery|Thriller'},
{title: 'Missionary', category:'Comedy'},
{title: 'Monsignor (1982)', category:'Drama|War'},
{title: 'Monty Python Live at the Hollywood Bowl (1982)', category:'Comedy'},
{title: 'Moonlighting (1982)', category:'Drama'},
{title: 'Mother Lode (1982)', category:'Adventure'},
{title: 'Night of the Shooting Stars (La Notte di San Lorenzo) (1982)', category:'Drama|War'},
{title: 'That Night in Varennes (La Nuit de Varennes) (1982)', category:'Drama'},
{title: 'One from the Heart (1982)', category:'Drama|Romance'},
{title: 'Pandemonium (1982)', category:'Comedy|Horror|Mystery'},
{title: 'Paradise (1982)', category:'Adventure|Romance'},
{title: 'Partners (1982)', category:'Comedy'},
{title: 'Godard's Passion (Passion) (1982)', category:'Drama'},
{title: 'Permanent Vacation (1982)', category:'Drama'},
{title: 'Personal Best (1982)', category:'Drama'},
{title: 'Pirate Movie', category:'Adventure|Comedy|Musical'},
{title: 'Privates on Parade (1982)', category:'Comedy|Drama|War'},
{title: 'Blind Chance (Przypadek) (1981)', category:'Drama'},
{title: 'P', category:'Comedy'},
{title: 'Q', category:'Drama|Fantasy|Horror|Sci'},-Fi|Thriller
{title: 'Querelle (1982)', category:'Drama'},
{title: 'Richard Pryor Live on the Sunset Strip (1982)', category:'Comedy|Documentary'},
{title: 'Sunless (Sans Soleil) (1983)', category:'Documentary'},
{title: 'Savannah Smiles (1982)', category:'Comedy'},
{title: 'Secret Policeman's Other Ball', category:'Comedy|Documentary|Musical'},
{title: 'Veronika Voss (Sehnsucht der Veronika Voss', category:'Drama'},
{title: 'Shoot the Moon (1982)', category:'Drama'},
{title: 'Six Pack (1982)', category:'Comedy|Drama'},
{title: 'Six Weeks (1982)', category:'Drama'},
{title: 'Soldier', category:'Action'},
{title: 'Some Kind of Hero (1982)', category:'Comedy|Drama'},
{title: 'New York Ripper', category:'Crime|Horror|Mystery|Thriller'},
{title: 'State of Things', category:'Drama'},
{title: 'Starstruck (1982)', category:'Comedy|Musical'},
{title: 'Still of the Night (1982)', category:'Mystery|Thriller'},
{title: 'South', category:'Drama|Romance'},
{title: 'Sword of the Valiant (1982)', category:'Adventure|Comedy|Fantasy|Romance'},
{title: 'Tag', category:'Action|Thriller'},
{title: 'Tempest (1982)', category:'Comedy|Drama'},
{title: 'Unsane (Tenebre) (1982)', category:'Crime|Horror|Mystery|Thriller'},
{title: 'They Call Me Bruce', category:'Comedy'},
{title: 'Time Walker (a.k.a. Being From Another Planet) (1982)', category:'Horror|Sci'},-Fi
{title: 'Trail of the Pink Panther (1982)', category:'Comedy|Crime'},
{title: 'Traviata', category:'Drama|Musical'},
{title: 'Venom (1982)', category:'Horror|Thriller'},
{title: 'To Begin Again (a.k.a. Starting Over) (Volver a Empezar) (1982)', category:'Drama'},
{title: 'White Rose', category:'Drama|Film'},-Noir
{title: 'White Dog (1982)', category:'Drama|Horror|Thriller'},
{title: 'Final Option', category:'Action|War'},
{title: 'Wrong Is Right (a.k.a. The Man With the Deadly Lens) (1982)', category:'Drama|Thriller'},
{title: 'Yol (1982)', category:'Drama'},
{title: 'Yor', category:'Sci'},-Fi
{title: 'Zapped! (1982)', category:'Comedy|Sci'},-Fi
{title: 'Deliver Us from Eva (2003)', category:'Comedy|Romance'},
{title: 'How to Lose a Guy in 10 Days (2003)', category:'Comedy|Romance'},
{title: 'Shanghai Knights (2003)', category:'Action|Adventure|Comedy'},
{title: 'Daredevil (2003)', category:'Action|Crime|Fantasy'},
{title: 'Jungle Book 2', category:'Animation|Children'},
{title: 'All the Real Girls (2003)', category:'Drama|Romance'},
{title: 'Amandla! A Revolution In Four Part Harmony (2002)', category:'Documentary|Musical'},
{title: 'Painted Fire (Chihwaseon) (2002)', category:'Drama'},
{title: 'Gerry (2002)', category:'Adventure|Drama'},
{title: 'He Loves Me... He Loves Me Not (', category:'Romance|Thriller'},
{title: 'Lockdown (2000)', category:'Drama'},
{title: 'Ordinary Sinner (2001)', category:'Drama|Romance'},
{title: 'Dennis the Menace (1993)', category:'Comedy'},
{title: 'Stand', category:'Comedy'},
{title: '10 to Midnight (1983)', category:'Action|Adventure|Thriller'},
{title: 'Black Stallion Returns', category:'Adventure|Children'},
{title: 'Black Stallion', category:'Adventure|Children|Drama'},
{title: 'Cesar & Rosalie (C', category:'Comedy|Drama|Romance'},
{title: 'Countess from Hong Kong', category:'Comedy'},
{title: 'Into the West (1992)', category:'Adventure|Children'},
{title: 'Kinjite', category:'Crime|Thriller'},
{title: 'Messenger of Death (1988)', category:'Thriller'},
{title: 'Mr. Majestyk (1974)', category:'Action|Drama'},
{title: 'Murphy's Law (1986)', category:'Action'},
{title: 'Patch of Blue', category:'Drama|Romance'},
{title: 'Prayer for the Dying', category:'Action|Drama'},
{title: 'Q & A (1990)', category:'Crime|Drama'},
{title: 'Red Badge of Courage', category:'Drama|War'},
{title: 'Thrill of It All', category:'Comedy'},
{title: 'Pillow Talk (1959)', category:'Comedy|Musical|Romance'},
{title: 'Man Who Fell to Earth', category:'Drama|Sci'},-Fi
{title: 'Dark Blue (2003)', category:'Action|Crime|Drama|Thriller'},
{title: 'Gods and Generals (2003)', category:'Action|Drama|War'},
{title: 'Life of David Gale', category:'Crime|Drama|Thriller'},
{title: 'Old School (2003)', category:'Comedy'},
{title: 'Dischord (2001)', category:'Drama|Thriller'},
{title: 'Lawless Heart', category:'Comedy|Drama'},
{title: 'Navigators', category:'Comedy|Drama'},
{title: 'Open Hearts (Elsker dig for evigt) (2002)', category:'Romance'},
{title: 'Poolhall Junkies (2002)', category:'Comedy|Drama|Thriller'},
{title: 'Till Human Voices Wake Us (2001)', category:'Drama|Romance'},
{title: 'Stone Reader (2002)', category:'Documentary'},
{title: 'Cradle 2 the Grave (2003)', category:'Action|Crime|Thriller'},
{title: 'Spider (2002)', category:'Drama|Mystery'},
{title: 'American Heart (1992)', category:'Crime|Drama'},
{title: 'Edie & Pen (1997)', category:'Comedy'},
{title: 'Insignificance (1985)', category:'Comedy|Drama'},
{title: 'Lady Jane (1986)', category:'Drama|Romance'},
{title: 'Late Marriage (Hatuna Meuheret) (2001)', category:'Comedy|Drama|Romance'},
{title: 'Life Stinks (1991)', category:'Comedy'},
{title: 'Meteor Man', category:'Comedy'},
{title: 'Mr. North (1988)', category:'Comedy|Drama'},
{title: 'Seize the Day (1986)', category:'Drama'},
{title: 'Slaughter Rule', category:'Drama'},
{title: 'Teenagers from Outer Space (1959)', category:'Horror|Sci'},-Fi
{title: 'Trouble Bound (1993)', category:'Action|Comedy'},
{title: 'Volcano High (Whasango) (2001)', category:'Action|Comedy'},
{title: 'Ten (2002)', category:'Drama'},
{title: 'Bringing Down the House (2003)', category:'Comedy'},
{title: 'Tears of the Sun (2003)', category:'Action|Drama|Thriller'},
{title: 'Irreversible (Irr', category:'Crime|Drama|Horror|Mystery|Thriller'},
{title: 'Laurel Canyon (2002)', category:'Drama'},
{title: 'Nowhere in Africa (Nirgendwo in Afrika) (2001)', category:'Drama'},
{title: 'Safety of Objects', category:'Drama'},
{title: 'Bend It Like Beckham (2002)', category:'Adventure|Comedy|Drama|Romance'},
{title: 'Hunted', category:'Action|Drama|Thriller'},
{title: 'Willard (2003)', category:'Horror'},
{title: 'Gaudi Afternoon (2001)', category:'Comedy|Drama|Mystery'},
{title: 'Prozac Nation (2001)', category:'Drama'},
{title: 'Spun (2001)', category:'Comedy|Crime|Drama'},
{title: 'Under the Skin of the City (Zir', category:'Drama'},
{title: 'King of Kings (1961)', category:'Drama'},
{title: 'Lost Honor of Katharina Blum', category:'Drama'},
{title: 'Loving You (1957)', category:'Drama|Musical'},
{title: 'Talk of the Town', category:'Comedy|Romance|Thriller'},
{title: 'Two', category:'Drama'},
{title: 'Bang the Drum Slowly (1973)', category:'Drama'},
{title: 'Benny Goodman Story', category:'Drama|Musical'},
{title: 'Born Free (1966)', category:'Adventure|Children|Drama'},
{title: 'Born Yesterday (1993)', category:'Comedy|Romance'},
{title: 'Equus (1977)', category:'Drama|Mystery'},
{title: 'Europa Europa (Hitlerjunge Salomon) (1990)', category:'Drama|War'},
{title: 'Fear Strikes Out (1957)', category:'Drama'},
{title: 'Glenn Miller Story', category:'Drama'},
{title: 'Green Card (1990)', category:'Comedy|Drama|Romance'},
{title: 'Journey to the Center of the Earth (1959)', category:'Adventure|Sci'},-Fi
{title: 'One Good Cop (1991)', category:'Action|Crime|Drama'},
{title: 'Pauline at the Beach (Pauline ', category:'Comedy|Drama|Romance'},
{title: 'Ring (Ringu) (1998)', category:'Horror|Mystery|Thriller'},
{title: 'Ringu 2 (a.k.a. Ring 2) (1999)', category:'Horror|Mystery'},
{title: 'Salaam Bombay! (1988)', category:'Drama'},
{title: 'Sweet Charity (1969)', category:'Comedy|Drama|Musical|Romance'},
{title: 'Talent for the Game (1991)', category:'Drama'},
{title: 'Women in Love (1969)', category:'Drama|Romance'},
{title: 'Japon (a.k.a. Japan) (Jap', category:'Drama'},
{title: 'Boat Trip (2003)', category:'Comedy'},
{title: 'Dreamcatcher (2003)', category:'Comedy|Horror|Sci'},-Fi
{title: 'Piglet's Big Movie (2003)', category:'Animation|Children'},
{title: 'View from the Top', category:'Comedy|Romance'},
{title: 'Awful Truth', category:'Comedy|Romance'},
{title: 'Bible', category:'Drama'},
{title: 'House with Laughing Windows', category:'Horror|Mystery|Thriller'},
{title: 'I Am Curious (Yellow) (Jag ', category:'Documentary|Drama'},
{title: 'Les Dames du Bois de Boulogne (1945)', category:'Drama|Romance'},
{title: 'My Friend Flicka (1943)', category:'Children|Western'},
{title: 'Robe', category:'Drama'},
{title: 'Wind (1992)', category:'Action|Romance'},
{title: 'Unknown Pleasures (Ren Xiao Yao) (2002)', category:'Comedy|Drama'},
{title: 'Basic (2003)', category:'Drama|Thriller'},
{title: 'Core', category:'Action|Drama|Sci'},-Fi|Thriller
{title: 'Head of State (2003)', category:'Comedy'},
{title: 'What a Girl Wants (2003)', category:'Comedy|Drama|Romance'},
{title: 'Assassination Tango (2002)', category:'Drama|Thriller'},
{title: 'Raising Victor Vargas (2002)', category:'Comedy|Drama|Romance'},
{title: 'Stevie (2002)', category:'Documentary'},
{title: 'Dreams (Yume) (1990)', category:'Drama|Fantasy'},
{title: 'Day for Night (Nuit Am', category:'Comedy|Drama'},
{title: 'Eye of God (1997)', category:'Drama'},
{title: 'In a Lonely Place (1950)', category:'Drama|Film'},-Noir|Mystery|Romance
{title: 'Physical Evidence (1989)', category:'Crime|Thriller'},
{title: 'Square Dance (1987)', category:'Drama|Romance'},
{title: 'Wake of the Red Witch (1948)', category:'Action|Adventure|Drama'},
{title: 'Winter Kills (1979)', category:'Drama'},
{title: 'Fellini', category:'Documentary'},
{title: 'Good Thief', category:'Crime|Drama'},
{title: 'Man Apart', category:'Action|Crime|Drama|Thriller'},
{title: 'Phone Booth (2002)', category:'Drama|Thriller'},
{title: 'Cet amour', category:'Drama|Romance'},
{title: 'Cowboy Bebop', category:'Action|Animation|Film'},-Noir|Sci-Fi|Thriller
{title: 'DysFunktional Family (2003)', category:'Comedy|Documentary'},
{title: 'Levity (2003)', category:'Drama'},
{title: 'Man Without a Past', category:'Comedy|Drama'},
{title: 'Anger Management (2003)', category:'Comedy'},
{title: 'Better Luck Tomorrow (2002)', category:'Crime|Drama'},
{title: 'Ghosts of the Abyss (2003)', category:'Documentary|IMAX'},
{title: 'House of 1000 Corpses (2003)', category:'Horror'},
{title: 'Lilya 4', category:'Drama'},
{title: 'Marion Bridge (2002)', category:'Drama'},
{title: 'XX/XY (2002)', category:'Drama|Romance'},
{title: 'Bulletproof Monk (2003)', category:'Action|Adventure|Sci'},-Fi
{title: 'Chasing Papi (a.k.a. Papi Chulo) (2003)', category:'Comedy'},
{title: 'Mighty Wind', category:'Comedy|Drama|Musical'},
{title: 'Holes (2003)', category:'Children|Comedy|Crime|Drama'},
{title: 'Malibu's Most Wanted (2003)', category:'Comedy|Crime'},
{title: 'Winged Migration (Le Peuple migrateur) (2001)', category:'Documentary'},
{title: 'Flickering Lights (Blinkende lygter) (2000)', category:'Action|Comedy|Crime'},
{title: 'Straw Dogs (1971)', category:'Drama|Thriller'},
{title: 'Beginning of the End (1957)', category:'Sci'},-Fi
{title: 'Andromeda Strain', category:'Mystery|Sci'},-Fi
{title: 'Brainscan (1994)', category:'Horror|Sci'},-Fi|Thriller
{title: 'Fahrenheit 451 (1966)', category:'Drama|Sci'},-Fi
{title: 'I Am Trying to Break Your Heart (2002)', category:'Documentary'},
{title: 'Iceman Cometh', category:'Drama'},
{title: 'Legal Eagles (1986)', category:'Comedy|Crime|Romance'},
{title: 'Married to It (1991)', category:'Comedy|Drama'},
{title: 'Memories of Me (1988)', category:'Comedy|Drama'},
{title: 'Other Side of Heaven', category:'Adventure|Drama'},
{title: 'Private Function', category:'Comedy'},
{title: 'Sibling Rivalry (1990)', category:'Comedy'},
{title: 'Undercover Blues (1993)', category:'Comedy|Crime'},
{title: 'Wildcats (1986)', category:'Comedy'},
{title: 'Wiz', category:'Adventure|Children|Comedy|Fantasy|Musical'},
{title: 'Cartouche (1962)', category:'Action|Adventure|Comedy|Drama'},
{title: 'Marrying Man', category:'Comedy|Romance'},
{title: 'My Father the Hero (Mon p', category:'Comedy|Drama'},
{title: 'Scenes from a Mall (1991)', category:'Comedy'},
{title: 'Stella (1990)', category:'Drama'},
{title: 'Confidence (2003)', category:'Crime|Drama|Thriller'},
{title: 'Identity (2003)', category:'Crime|Horror|Mystery|Thriller'},
{title: 'It Runs in the Family (2003)', category:'Comedy|Drama'},
{title: 'Real Cancun', category:'Documentary'},
{title: 'City of Ghosts (2002)', category:'Crime|Drama|Thriller'},
{title: 'Decade Under the Influence', category:'Documentary'},
{title: 'House of Fools (Dom Durakov) (2002)', category:'Drama'},
{title: 'Manic (2001)', category:'Drama'},
{title: 'People I Know (2002)', category:'Crime|Drama'},
{title: 'Spellbound (2002)', category:'Comedy|Documentary'},
{title: 'Lizzie McGuire Movie', category:'Children|Comedy|Romance'},
{title: 'X2', category:'Action|Adventure|Sci'},-Fi|Thriller
{title: 'Blue Car (2002)', category:'Drama'},
{title: 'Dancer Upstairs', category:'Crime|Drama|Thriller'},
{title: 'Marooned in Iraq (Gomgashtei dar Aragh) (2002)', category:'Drama'},
{title: 'Owning Mahowny (2003)', category:'Crime|Drama|Thriller'},
{title: 'Daddy Day Care (2003)', category:'Children|Comedy'},
{title: 'Man on the Train (L'Homme du train) (2002)', category:'Comedy|Drama'},
{title: 'Only the Strong Survive ', category:'Documentary|Musical'},
{title: 'Shape of Things', category:'Drama'},
{title: 'Trip', category:'Comedy|Drama|Romance'},
{title: 'Washington Heights (2002)', category:'Drama|Romance'},
{title: '101 Reykjavik (101 Reykjav', category:'Comedy|Drama|Romance'},
{title: 'Chorus Line', category:'Comedy|Drama|Musical'},
{title: 'Absolute Beginners (1986)', category:'Musical'},
{title: 'Beat Street (1984)', category:'Drama|Musical'},
{title: 'Breakin' 2', category:'Musical'},
{title: 'Breakin' (1984)', category:'Drama|Musical'},
{title: 'Castle in the Sky (Tenk', category:'Adventure|Animation|Children|Fantasy'},
{title: 'Hysterical Blindness (2002)', category:'Drama'},
{title: 'Lambada (1990)', category:'Drama'},
{title: 'Roadie (1980)', category:'Comedy|Musical'},
{title: 'Carpetbaggers', category:'Drama'},
{title: 'Girls', category:'Musical'},
{title: 'Gunfight at the O.K. Corral (1957)', category:'Western'},
{title: 'High Society (1956)', category:'Comedy|Musical|Romance'},
{title: 'Kiss Me Kate (1953)', category:'Comedy|Musical|Romance'},
